Product Name,RAM,Storage,Battery(mAh),Price,Rating,Review Count,URL
Vivo V21 5G,8GB,256GB,,"32,990",3.7,14,https://www.amazon.in/Vivo-V21-8GB-RAM-256GB/dp/B08ZJTPJPK/ref=sr_1_16?dchild=1&keywords=Mobiles+over+30000&qid=1623669221&sr=8-16
"India Gadgets - S88 Plus Rugged Android Mobile Phone: 10000mAh Battery: 6.3"" FHD+ IPS Screen: 8Gb Ram + 128Gb ROM: Iron Man Eye Led Notification Light: Waterproof IP68 Smartphone",,,,"33,500",,0,https://www.amazon.in/India-Gadgets-Notification-Waterproof-Smartphone/dp/B096D4NPMQ/ref=sr_1_17?dchild=1&keywords=Mobiles+over+30000&qid=1623669221&sr=8-17
India Gadgets - S88 Pro Dual Sim Mobile Phone: Large 10000mAh Battery: 6.3 Inch FHD+ IPS Screen: 6Gb Ram + 128Gb ROM: Iron Man Eye Led Notification Light: Android 10.0: Wireless Charging,,,,"31,500",4.6,6,https://www.amazon.in/India-Gadgets-10000mAh-Notification-Wireless/dp/B08CTDQYQG/ref=sr_1_18?dchild=1&keywords=Mobiles+over+30000&qid=1623669221&sr=8-18
iQOO Z3 5G,6GB,128GB,,"19,990",4.4,106,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0699029XOGKOWI5HZHD&url=%2FStorage-Snapdragon-Processor-FlashCharge-Discount%2Fdp%2FB07WJTMPPP%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DMobiles%2Bover%2B30000%26qid%3D1623669223%26sr%3D8-1-spons%26psc%3D1&qualifier=1623669223&id=6238871989185889&widgetName=sp_atf
Samsung Galaxy A72,8GB,128GB,,"34,999",4.1,187,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A03750093IPMM3W7RMS88&url=%2FSamsung-Galaxy-Storage-Additional-Exchange%2Fdp%2FB08VB2KYDB%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3DMobiles%2Bover%2B30000%26qid%3D1623669223%26sr%3D8-2-spons%26psc%3D1&qualifier=1623669223&id=6238871989185889&widgetName=sp_atf
"India Gadgets - S96 Pro Rugged Waterproof Android Mobile Phone: 8Gb + 128Gb: 6.22"" HD+ Display: 48MP Camera + 20MP Night Vision Camera: Large 6350mAh Battery",,,,"34,600",,0,https://www.amazon.in/India-Gadgets-Waterproof-Android-Display/dp/B08SV5HK1G/ref=sr_1_3?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-3
OnePlus 9R 5G,8GB,128GB,,"39,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1180-Multi-3GB-Storage/dp/B089MT34QL/ref=sr_1_4?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-4
Mi 11X 5G Cosmic Black 8GB RAM 128GB ROM | SD 870 | DisplayMate A+ rated E4 AMOLED,8GB,,,"31,999",4,1080,https://www.amazon.in/11X-Cosmic-Black-128GB-Storage/dp/B085J1DRPG/ref=sr_1_5?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-5
LG Velvet,6GB,128GB,,"32,990",4,39,https://www.amazon.in/LG-Velvet-Aurora-Silver-Storage/dp/B08NZTS2SJ/ref=sr_1_6?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-6
OnePlus 9R 5G,12GB,256GB,,"43,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1181-Multi-3GB-Storage/dp/B089MSK447/ref=sr_1_7?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-7
OnePlus 9R 5G,8GB,128GB,,"39,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1178-Multi-3GB-Storage/dp/B089MTJVLD/ref=sr_1_8?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-8
OnePlus 8T 5G,8GB,128GB,,"38,999",4.4,18460,https://www.amazon.in/OnePlus-Mirror-Black-128GB-Storage/dp/B085J1PFYB/ref=sr_1_9?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-9
Samsung Galaxy A72,8GB,128GB,,"34,999",4.1,187,https://www.amazon.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B08VB2KYDB/ref=sr_1_10?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-10
New Apple iPhone 12 Mini,,,,"61,900",4.5,3973,https://www.amazon.in/New-Apple-iPhone-Mini-64GB/dp/B08L5WGQGJ/ref=sr_1_11?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-11
Mi 11X Pro 5G,8GB,256GB,,"41,999",4.1,190,https://www.amazon.in/Mi11XPro-Lunar-White-256GB-Storage/dp/B08LRDTY1M/ref=sr_1_12?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-12
OnePlus 9R 5G,12GB,GB,,"43,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1179-Multi-3GB-Storage/dp/B089MS8WHL/ref=sr_1_13?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-13
OnePlus 8 Pro,8GB,128GB,,"48,999",4.3,2243,https://www.amazon.in/OnePlus-Glacial-Green-128GB-Storage/dp/B078BN2H3R/ref=sr_1_14?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-14
OnePlus 8T 5G,12GB,256GB,,"41,999",4.4,18460,https://www.amazon.in/OnePlus-Mirror-Black-128GB-Storage/dp/B085J1CPD1/ref=sr_1_15?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-15
Vivo V21 5G,8GB,256GB,,"32,990",3.7,14,https://www.amazon.in/Vivo-V21-8GB-RAM-256GB/dp/B08ZJTPJPK/ref=sr_1_16?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-16
"India Gadgets - S88 Plus Rugged Android Mobile Phone: 10000mAh Battery: 6.3"" FHD+ IPS Screen: 8Gb Ram + 128Gb ROM: Iron Man Eye Led Notification Light: Waterproof IP68 Smartphone",,,,"33,500",,0,https://www.amazon.in/India-Gadgets-Notification-Waterproof-Smartphone/dp/B096D4NPMQ/ref=sr_1_17?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-17
India Gadgets - S88 Pro Dual Sim Mobile Phone: Large 10000mAh Battery: 6.3 Inch FHD+ IPS Screen: 6Gb Ram + 128Gb ROM: Iron Man Eye Led Notification Light: Android 10.0: Wireless Charging,,,,"31,500",4.6,6,https://www.amazon.in/India-Gadgets-10000mAh-Notification-Wireless/dp/B08CTDQYQG/ref=sr_1_18?dchild=1&keywords=Mobiles+over+30000&qid=1623669223&sr=8-18
iQOO Z3 5G,6GB,128GB,,"19,990",4.4,106,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0699029XOGKOWI5HZHD&url=%2FStorage-Snapdragon-Processor-FlashCharge-Discount%2Fdp%2FB07WJTMPPP%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DMobiles%2Bover%2B30000%26qid%3D1623669224%26sr%3D8-1-spons%26psc%3D1&qualifier=1623669224&id=4053368375298694&widgetName=sp_atf
Samsung Galaxy A72,8GB,128GB,,"34,999",4.1,187,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A03750093IPMM3W7RMS88&url=%2FSamsung-Galaxy-Storage-Additional-Exchange%2Fdp%2FB08VB2KYDB%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3DMobiles%2Bover%2B30000%26qid%3D1623669224%26sr%3D8-2-spons%26psc%3D1&qualifier=1623669224&id=4053368375298694&widgetName=sp_atf
"India Gadgets - S96 Pro Rugged Waterproof Android Mobile Phone: 8Gb + 128Gb: 6.22"" HD+ Display: 48MP Camera + 20MP Night Vision Camera: Large 6350mAh Battery",,,,"34,600",,0,https://www.amazon.in/India-Gadgets-Waterproof-Android-Display/dp/B08SV5HK1G/ref=sr_1_3?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-3
OnePlus 9R 5G,8GB,128GB,,"39,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1180-Multi-3GB-Storage/dp/B089MT34QL/ref=sr_1_4?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-4
Mi 11X 5G Cosmic Black 8GB RAM 128GB ROM | SD 870 | DisplayMate A+ rated E4 AMOLED,8GB,,,"31,999",4,1080,https://www.amazon.in/11X-Cosmic-Black-128GB-Storage/dp/B085J1DRPG/ref=sr_1_5?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-5
LG Velvet,6GB,128GB,,"32,990",4,39,https://www.amazon.in/LG-Velvet-Aurora-Silver-Storage/dp/B08NZTS2SJ/ref=sr_1_6?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-6
OnePlus 9R 5G,12GB,256GB,,"43,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1181-Multi-3GB-Storage/dp/B089MSK447/ref=sr_1_7?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-7
OnePlus 9R 5G,8GB,128GB,,"39,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1178-Multi-3GB-Storage/dp/B089MTJVLD/ref=sr_1_8?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-8
OnePlus 8T 5G,8GB,128GB,,"38,999",4.4,18460,https://www.amazon.in/OnePlus-Mirror-Black-128GB-Storage/dp/B085J1PFYB/ref=sr_1_9?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-9
Samsung Galaxy A72,8GB,128GB,,"34,999",4.1,187,https://www.amazon.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B08VB2KYDB/ref=sr_1_10?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-10
New Apple iPhone 12 Mini,,,,"61,900",4.5,3973,https://www.amazon.in/New-Apple-iPhone-Mini-64GB/dp/B08L5WGQGJ/ref=sr_1_11?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-11
Mi 11X Pro 5G,8GB,256GB,,"41,999",4.1,190,https://www.amazon.in/Mi11XPro-Lunar-White-256GB-Storage/dp/B08LRDTY1M/ref=sr_1_12?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-12
OnePlus 9R 5G,12GB,GB,,"43,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1179-Multi-3GB-Storage/dp/B089MS8WHL/ref=sr_1_13?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-13
OnePlus 8 Pro,8GB,128GB,,"48,999",4.3,2243,https://www.amazon.in/OnePlus-Glacial-Green-128GB-Storage/dp/B078BN2H3R/ref=sr_1_14?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-14
OnePlus 8T 5G,12GB,256GB,,"41,999",4.4,18460,https://www.amazon.in/OnePlus-Mirror-Black-128GB-Storage/dp/B085J1CPD1/ref=sr_1_15?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-15
Vivo V21 5G,8GB,256GB,,"32,990",3.7,14,https://www.amazon.in/Vivo-V21-8GB-RAM-256GB/dp/B08ZJTPJPK/ref=sr_1_16?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-16
"India Gadgets - S88 Plus Rugged Android Mobile Phone: 10000mAh Battery: 6.3"" FHD+ IPS Screen: 8Gb Ram + 128Gb ROM: Iron Man Eye Led Notification Light: Waterproof IP68 Smartphone",,,,"33,500",,0,https://www.amazon.in/India-Gadgets-Notification-Waterproof-Smartphone/dp/B096D4NPMQ/ref=sr_1_17?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-17
India Gadgets - S88 Pro Dual Sim Mobile Phone: Large 10000mAh Battery: 6.3 Inch FHD+ IPS Screen: 6Gb Ram + 128Gb ROM: Iron Man Eye Led Notification Light: Android 10.0: Wireless Charging,,,,"31,500",4.6,6,https://www.amazon.in/India-Gadgets-10000mAh-Notification-Wireless/dp/B08CTDQYQG/ref=sr_1_18?dchild=1&keywords=Mobiles+over+30000&qid=1623669224&sr=8-18
iQOO Z3 5G,6GB,128GB,,"19,990",4.4,106,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0699029XOGKOWI5HZHD&url=%2FStorage-Snapdragon-Processor-FlashCharge-Discount%2Fdp%2FB07WJTMPPP%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DMobiles%2Bover%2B30000%26qid%3D1623669226%26sr%3D8-1-spons%26psc%3D1&qualifier=1623669226&id=5530190287999789&widgetName=sp_atf
Samsung Galaxy A72,8GB,128GB,,"34,999",4.1,187,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A03750093IPMM3W7RMS88&url=%2FSamsung-Galaxy-Storage-Additional-Exchange%2Fdp%2FB08VB2KYDB%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3DMobiles%2Bover%2B30000%26qid%3D1623669226%26sr%3D8-2-spons%26psc%3D1&qualifier=1623669226&id=5530190287999789&widgetName=sp_atf
"India Gadgets - S96 Pro Rugged Waterproof Android Mobile Phone: 8Gb + 128Gb: 6.22"" HD+ Display: 48MP Camera + 20MP Night Vision Camera: Large 6350mAh Battery",,,,"34,600",,0,https://www.amazon.in/India-Gadgets-Waterproof-Android-Display/dp/B08SV5HK1G/ref=sr_1_3?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-3
OnePlus 9R 5G,8GB,128GB,,"39,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1180-Multi-3GB-Storage/dp/B089MT34QL/ref=sr_1_4?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-4
Mi 11X 5G Cosmic Black 8GB RAM 128GB ROM | SD 870 | DisplayMate A+ rated E4 AMOLED,8GB,,,"31,999",4,1080,https://www.amazon.in/11X-Cosmic-Black-128GB-Storage/dp/B085J1DRPG/ref=sr_1_5?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-5
LG Velvet,6GB,128GB,,"32,990",4,39,https://www.amazon.in/LG-Velvet-Aurora-Silver-Storage/dp/B08NZTS2SJ/ref=sr_1_6?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-6
OnePlus 9R 5G,12GB,256GB,,"43,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1181-Multi-3GB-Storage/dp/B089MSK447/ref=sr_1_7?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-7
OnePlus 9R 5G,8GB,128GB,,"39,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1178-Multi-3GB-Storage/dp/B089MTJVLD/ref=sr_1_8?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-8
OnePlus 8T 5G,8GB,128GB,,"38,999",4.4,18460,https://www.amazon.in/OnePlus-Mirror-Black-128GB-Storage/dp/B085J1PFYB/ref=sr_1_9?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-9
Samsung Galaxy A72,8GB,128GB,,"34,999",4.1,187,https://www.amazon.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B08VB2KYDB/ref=sr_1_10?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-10
New Apple iPhone 12 Mini,,,,"61,900",4.5,3973,https://www.amazon.in/New-Apple-iPhone-Mini-64GB/dp/B08L5WGQGJ/ref=sr_1_11?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-11
Mi 11X Pro 5G,8GB,256GB,,"41,999",4.1,190,https://www.amazon.in/Mi11XPro-Lunar-White-256GB-Storage/dp/B08LRDTY1M/ref=sr_1_12?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-12
OnePlus 9R 5G,12GB,GB,,"43,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1179-Multi-3GB-Storage/dp/B089MS8WHL/ref=sr_1_13?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-13
OnePlus 8 Pro,8GB,128GB,,"48,999",4.3,2243,https://www.amazon.in/OnePlus-Glacial-Green-128GB-Storage/dp/B078BN2H3R/ref=sr_1_14?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-14
OnePlus 8T 5G,12GB,256GB,,"41,999",4.4,18460,https://www.amazon.in/OnePlus-Mirror-Black-128GB-Storage/dp/B085J1CPD1/ref=sr_1_15?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-15
Vivo V21 5G,8GB,256GB,,"32,990",3.7,14,https://www.amazon.in/Vivo-V21-8GB-RAM-256GB/dp/B08ZJTPJPK/ref=sr_1_16?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-16
"India Gadgets - S88 Plus Rugged Android Mobile Phone: 10000mAh Battery: 6.3"" FHD+ IPS Screen: 8Gb Ram + 128Gb ROM: Iron Man Eye Led Notification Light: Waterproof IP68 Smartphone",,,,"33,500",,0,https://www.amazon.in/India-Gadgets-Notification-Waterproof-Smartphone/dp/B096D4NPMQ/ref=sr_1_17?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-17
India Gadgets - S88 Pro Dual Sim Mobile Phone: Large 10000mAh Battery: 6.3 Inch FHD+ IPS Screen: 6Gb Ram + 128Gb ROM: Iron Man Eye Led Notification Light: Android 10.0: Wireless Charging,,,,"31,500",4.6,6,https://www.amazon.in/India-Gadgets-10000mAh-Notification-Wireless/dp/B08CTDQYQG/ref=sr_1_18?dchild=1&keywords=Mobiles+over+30000&qid=1623669226&sr=8-18
iQOO Z3 5G,6GB,128GB,,"19,990",4.4,106,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0699029XOGKOWI5HZHD&url=%2FStorage-Snapdragon-Processor-FlashCharge-Discount%2Fdp%2FB07WJTMPPP%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DMobiles%2Bover%2B30000%26qid%3D1623669227%26sr%3D8-1-spons%26psc%3D1&qualifier=1623669227&id=6510976233509115&widgetName=sp_atf
Samsung Galaxy A72,8GB,128GB,,"34,999",4.1,187,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A03750093IPMM3W7RMS88&url=%2FSamsung-Galaxy-Storage-Additional-Exchange%2Fdp%2FB08VB2KYDB%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3DMobiles%2Bover%2B30000%26qid%3D1623669227%26sr%3D8-2-spons%26psc%3D1&qualifier=1623669227&id=6510976233509115&widgetName=sp_atf
LG Velvet,6GB,128GB,,"32,990",4,39,https://www.amazon.in/LG-Velvet-Aurora-Silver-Storage/dp/B08NZTS2SJ/ref=sr_1_3?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-3
OnePlus 9R 5G,8GB,128GB,,"39,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1180-Multi-3GB-Storage/dp/B089MT34QL/ref=sr_1_4?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-4
OnePlus 9R 5G,8GB,128GB,,"39,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1178-Multi-3GB-Storage/dp/B089MTJVLD/ref=sr_1_5?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-5
"India Gadgets - S96 Pro Rugged Waterproof Android Mobile Phone: 8Gb + 128Gb: 6.22"" HD+ Display: 48MP Camera + 20MP Night Vision Camera: Large 6350mAh Battery",,,,"34,600",,0,https://www.amazon.in/India-Gadgets-Waterproof-Android-Display/dp/B08SV5HK1G/ref=sr_1_6?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-6
New Apple iPhone 12 Mini,,,,"61,900",4.5,3973,https://www.amazon.in/New-Apple-iPhone-Mini-64GB/dp/B08L5WGQGJ/ref=sr_1_7?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-7
OnePlus 9R 5G,12GB,256GB,,"43,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1181-Multi-3GB-Storage/dp/B089MSK447/ref=sr_1_8?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-8
OnePlus 8T 5G,8GB,128GB,,"38,999",4.4,18460,https://www.amazon.in/OnePlus-Mirror-Black-128GB-Storage/dp/B085J1PFYB/ref=sr_1_9?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-9
Mi 11X 5G Cosmic Black 8GB RAM 128GB ROM | SD 870 | DisplayMate A+ rated E4 AMOLED,8GB,,,"31,999",4,1080,https://www.amazon.in/11X-Cosmic-Black-128GB-Storage/dp/B085J1DRPG/ref=sr_1_10?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-10
Samsung Galaxy A72,8GB,128GB,,"34,999",4.1,187,https://www.amazon.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B08VB2KYDB/ref=sr_1_11?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-11
OnePlus 9R 5G,12GB,GB,,"43,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1179-Multi-3GB-Storage/dp/B089MS8WHL/ref=sr_1_12?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-12
Vivo V21 5G,8GB,256GB,,"32,990",3.7,14,https://www.amazon.in/Vivo-V21-8GB-RAM-256GB/dp/B08ZJTPJPK/ref=sr_1_13?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-13
OnePlus 8T 5G,12GB,256GB,,"41,999",4.4,18460,https://www.amazon.in/OnePlus-Mirror-Black-128GB-Storage/dp/B085J1CPD1/ref=sr_1_14?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-14
OnePlus 8 Pro,8GB,128GB,,"48,999",4.3,2243,https://www.amazon.in/OnePlus-Glacial-Green-128GB-Storage/dp/B078BN2H3R/ref=sr_1_15?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-15
"India Gadgets - S88 Plus Rugged Android Mobile Phone: 10000mAh Battery: 6.3"" FHD+ IPS Screen: 8Gb Ram + 128Gb ROM: Iron Man Eye Led Notification Light: Waterproof IP68 Smartphone",,,,"33,500",,0,https://www.amazon.in/India-Gadgets-Notification-Waterproof-Smartphone/dp/B096D4NPMQ/ref=sr_1_16?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-16
India Gadgets - S88 Pro Dual Sim Mobile Phone: Large 10000mAh Battery: 6.3 Inch FHD+ IPS Screen: 6Gb Ram + 128Gb ROM: Iron Man Eye Led Notification Light: Android 10.0: Wireless Charging,,,,"31,500",4.6,6,https://www.amazon.in/India-Gadgets-10000mAh-Notification-Wireless/dp/B08CTDQYQG/ref=sr_1_17?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-17
OnePlus 8T 5G,12GB,256GB,,"41,999",4.4,18460,https://www.amazon.in/OnePlus-Mirror-Black-128GB-Storage/dp/B085J19V4P/ref=sr_1_18?dchild=1&keywords=Mobiles+over+30000&qid=1623669227&sr=8-18
iQOO Z3 5G,6GB,128GB,,"19,990",4.4,106,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A0699029XOGKOWI5HZHD&url=%2FStorage-Snapdragon-Processor-FlashCharge-Discount%2Fdp%2FB07WJTMPPP%2Fref%3Dsr_1_1_sspa%3Fdchild%3D1%26keywords%3DMobiles%2Bover%2B30000%26qid%3D1623669229%26sr%3D8-1-spons%26psc%3D1&qualifier=1623669229&id=4583213489987955&widgetName=sp_atf
Samsung Galaxy A72,8GB,128GB,,"34,999",4.1,187,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_aps_sr_pg1_1?ie=UTF8&adId=A03750093IPMM3W7RMS88&url=%2FSamsung-Galaxy-Storage-Additional-Exchange%2Fdp%2FB08VB2KYDB%2Fref%3Dsr_1_2_sspa%3Fdchild%3D1%26keywords%3DMobiles%2Bover%2B30000%26qid%3D1623669229%26sr%3D8-2-spons%26psc%3D1&qualifier=1623669229&id=4583213489987955&widgetName=sp_atf
LG Velvet,6GB,128GB,,"32,990",4,39,https://www.amazon.in/LG-Velvet-Aurora-Silver-Storage/dp/B08NZTS2SJ/ref=sr_1_3?dchild=1&keywords=Mobiles+over+30000&qid=1623669229&sr=8-3
OnePlus 9R 5G,8GB,128GB,,"39,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1180-Multi-3GB-Storage/dp/B089MT34QL/ref=sr_1_4?dchild=1&keywords=Mobiles+over+30000&qid=1623669229&sr=8-4
OnePlus 9R 5G,8GB,128GB,,"39,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1178-Multi-3GB-Storage/dp/B089MTJVLD/ref=sr_1_5?dchild=1&keywords=Mobiles+over+30000&qid=1623669229&sr=8-5
"India Gadgets - S96 Pro Rugged Waterproof Android Mobile Phone: 8Gb + 128Gb: 6.22"" HD+ Display: 48MP Camera + 20MP Night Vision Camera: Large 6350mAh Battery",,,,"34,600",,0,https://www.amazon.in/India-Gadgets-Waterproof-Android-Display/dp/B08SV5HK1G/ref=sr_1_6?dchild=1&keywords=Mobiles+over+30000&qid=1623669229&sr=8-6
New Apple iPhone 12 Mini,,,,"61,900",4.5,3973,https://www.amazon.in/New-Apple-iPhone-Mini-64GB/dp/B08L5WGQGJ/ref=sr_1_7?dchild=1&keywords=Mobiles+over+30000&qid=1623669229&sr=8-7
OnePlus 9R 5G,12GB,256GB,,"43,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1181-Multi-3GB-Storage/dp/B089MSK447/ref=sr_1_8?dchild=1&keywords=Mobiles+over+30000&qid=1623669229&sr=8-8
OnePlus 8T 5G,8GB,128GB,,"38,999",4.4,18460,https://www.amazon.in/OnePlus-Mirror-Black-128GB-Storage/dp/B085J1PFYB/ref=sr_1_9?dchild=1&keywords=Mobiles+over+30000&qid=1623669229&sr=8-9
Mi 11X 5G Cosmic Black 8GB RAM 128GB ROM | SD 870 | DisplayMate A+ rated E4 AMOLED,8GB,,,"31,999",4,1080,https://www.amazon.in/11X-Cosmic-Black-128GB-Storage/dp/B085J1DRPG/ref=sr_1_10?dchild=1&keywords=Mobiles+over+30000&qid=1623669229&sr=8-10
Samsung Galaxy A72,8GB,128GB,,"34,999",4.1,187,https://www.amazon.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B08VB2KYDB/ref=sr_1_11?dchild=1&keywords=Mobiles+over+30000&qid=1623669229&sr=8-11
OnePlus 9R 5G,12GB,GB,,"43,999",4.3,4962,https://www.amazon.in/Test-Exclusive_2020_1179-Multi-3GB-Storage/dp/B089MS8WHL/ref=sr_1_12?dchild=1&keywords=Mobiles+over+30000&qid=1623669229&sr=8-12
Vivo V21 5G,8GB,256GB,,"32,990",3.7,14,https://www.amazon.in/Vivo-V21-8GB-RAM-256GB/dp/B08ZJTPJPK/ref=sr_1_13?dchild=1&keywords=Mobiles+over+30000&qid=1623669229&sr=8-13
OnePlus 8T 5G,12GB,256GB,,"41,999",4.4,18460,https://www.amazon.in/OnePlus-Mirror-Black-128GB-Storage/dp/B085J1CPD1/ref=sr_1_14?dchild=1&keywords=Mobiles+over+30000&qid=1623669229&sr=8-14
